시군구명,읍면동명,도로명,건물명,경도,위도
종로구,신교동,필운대로,월드빌,126.966744,37.58664436
종로구,숭인동,숭인동1길,삼성타운,127.01778,37.57957593
종로구,숭인동,숭인동1나길,삼성타운,127.0180261,37.57958244
종로구,평창동,평창6길,월드빌,126.9734839,37.62005522
중구,장충동1가,장충단로6가길,삼우빌라,127.0061127,37.56373864
중구,신당동,다산로24길,청구아파트,127.0138076,37.55996969
중구,신당동,다산로24길,청구아파트,127.0139981,37.56005582
중구,신당동,다산로42길,그린빌,127.0159223,37.56722057
중구,신당동,다산로42길,그린빌,127.0161484,37.5671629
중구,신당동,청구로1길,청구아파트,127.0141919,37.56053206
중구,신당동,청구로1길,청구아파트,127.0143229,37.5604758
중구,신당동,청구로1길,청구아파트,127.0139127,37.56044698
중구,신당동,청구로1길,청구아파트,127.0140418,37.56046916
중구,신당동,청구로1길,청구아파트,127.0138227,37.56032617
중구,신당동,청구로1길,청구아파트,127.0137438,37.56019629
중구,신당동,청구로1길,청구아파트,127.0136021,37.56002989
용산구,효창동,백범로47길,현대아트빌라,126.9584064,37.54472223
용산구,용문동,효창원로55길,위더스빌,126.9581734,37.54157282
용산구,이촌동,이촌로,삼익아파트,126.9735417,37.52196694
용산구,이촌동,이촌로,현대아파트,126.978279,37.52084049
용산구,이촌동,이촌로62길,월드메르디앙,126.9671747,37.5233122
용산구,한남동,독서당로,동원베네스트,127.0054219,37.53297576
성동구,홍익동,무학로10길,리더스파크,127.0293548,37.56880435
성동구,도선동,무학로4길,현대하이츠,127.0304474,37.56740934
성동구,성수동1가,서울숲길,현대아파트,127.0381565,37.550761
성동구,성수동1가,서울숲길,현대아파트,127.0389916,37.55063744
성동구,성수동2가,둘레19길,삼익아파트,127.0559154,37.53834341
광진구,중곡동,동일로,성원아파트,127.0775063,37.57399144
광진구,중곡동,능동로42길,월드빌,127.0823941,37.56120063
광진구,중곡동,능동로59길,중앙하이츠,127.0829738,37.57164994
광진구,중곡동,동일로68길,월드빌,127.0763913,37.56486305
광진구,중곡동,면목로12길,그린빌,127.0809579,37.57000736
광진구,중곡동,용마산로14길,월드빌,127.0857982,37.56468242
광진구,중곡동,천호대로129길,현대아트빌라,127.0903714,37.55722724
광진구,능동,천호대로110길,삼호빌라트,127.0760964,37.5562329
광진구,구의동,구의강변로,현대아파트,127.091945,37.54158685
광진구,구의동,광나루로30가길,월드빌,127.0804681,37.54715794
광진구,구의동,광나루로32길,현대아트빌라,127.0814188,37.54719258
광진구,구의동,광나루로38길,현대아트빌라,127.0853421,37.54475689
광진구,구의동,광나루로46길,현대아트빌라,127.090231,37.54524676
광진구,구의동,아차산로58가길,현대아트빌라,127.087651,37.53842356
광진구,구의동,자양로26길,현대아트빌라,127.0850734,37.54359807
광진구,구의동,자양로26길,현대아트빌라,127.0858339,37.54333782
광진구,구의동,자양로29길,현대아트빌라,127.0820474,37.54694571
광진구,구의동,자양로29길,현대아트빌라,127.0816403,37.54711805
광진구,구의동,자양로40길,현대아트빌라,127.0884826,37.55015291
광진구,구의동,자양로48길,현대아트빌라,127.0909436,37.55398291
광진구,구의동,자양로49길,현대아트빌라,127.089664,37.55554201
광진구,구의동,자양로50가길,해오름,127.0922436,37.55646096
광진구,구의동,자양로52길,현대아트빌라,127.0914907,37.55583033
광진구,구의동,자양로52길,현대아트빌라,127.0916476,37.55584133
광진구,구의동,천호대로132길,현대아트빌라,127.0870817,37.55233453
광진구,구의동,천호대로136길,현대아트빌라,127.0892063,37.55078524
광진구,구의동,천호대로137길,월드빌,127.0913489,37.55243747
광진구,구의동,천호대로137길,월드빌,127.0914555,37.55241087
광진구,구의동,천호대로137길,현대아트빌라,127.0912525,37.55269186
광진구,광장동,아차산로,청구아파트,127.094767,37.54447049
광진구,광장동,아차산로,현대아파트,127.0957821,37.54439738
광진구,광장동,아차산로,현대아파트,127.0972808,37.54489943
광진구,광장동,아차산로66길,현대아파트,127.0961442,37.54408318
광진구,광장동,아차산로69길,현대아파트,127.0961353,37.54571758
광진구,자양동,능동로3길,성원아파트,127.0641195,37.53595287
광진구,자양동,능동로3길,성원아파트,127.0641766,37.53634187
광진구,자양동,능동로3길,극동아파트,127.0627347,37.53669601
광진구,자양동,능동로3길,극동아파트,127.0622984,37.53684011
광진구,자양동,뚝섬로31길,대동아파트,127.0654823,37.53888688
광진구,자양동,뚝섬로31길,대동아파트,127.0655483,37.5390151
광진구,자양동,뚝섬로31길,대동아파트,127.0657602,37.53917147
광진구,자양동,뚝섬로51길,미성,127.0794064,37.53754538
광진구,자양동,자양로11길,래디앙,127.0790007,37.53563147
광진구,자양동,자양로3길,래디앙,127.0830069,37.53397783
광진구,자양동,자양로3길,경남아너스빌,127.0817716,37.53259602
광진구,자양동,자양로3길,경남아너스빌,127.0814336,37.5324396
광진구,자양동,자양번영로3나길,현대아트빌라,127.0711004,37.53293365
광진구,군자동,군자로,현대아파트,127.0698538,37.55460308
동대문구,용두동,왕산로19가길,동성네스트빌,127.0298465,37.58213448
동대문구,용두동,왕산로19가길,동성네스트빌,127.0297722,37.582226
동대문구,용두동,천호대로31길,월드빌,127.0389727,37.57824209
동대문구,제기동,정릉천동로,현대아파트,127.033194,37.5829923
동대문구,제기동,경동시장로10길,중앙하이츠,127.0394289,37.58409801
동대문구,제기동,약령시로5길,해오름,127.0319872,37.58642013
동대문구,제기동,제기로2길,효성아파트,127.0330699,37.58794495
동대문구,전농동,서울시립대로25길,예원캐슬,127.0498369,37.58540061
동대문구,장안동,한천로,위더스빌,127.0593404,37.56848474
동대문구,장안동,한천로,월드빌,127.0604338,37.569593
동대문구,장안동,한천로,현대아파트,127.0663684,37.58366436
동대문구,장안동,답십리로68길,공감대,127.0654157,37.57097308
동대문구,장안동,장한로20길,서희스타힐스,127.0678616,37.57139497
동대문구,장안동,장한로28가길,태솔에버빌,127.0706745,37.57993263
동대문구,장안동,천호대로77가길,신일해피트리,127.0613133,37.5663508
동대문구,청량리동,약령시로21길,현대아파트,127.0435975,37.58722933
동대문구,이문동,한천로58길,현대아파트,127.06851,37.60512706
중랑구,면목동,면목로,킴스아파트,127.0847343,37.59297209
중랑구,면목동,용마산로,성원아파트,127.0880087,37.58001118
중랑구,면목동,겸재로,동서그랜드맨션,127.0758559,37.5888168
중랑구,면목동,사가정로,킴스타워,127.0838703,37.58346758
중랑구,면목동,겸재로40길,현대타운,127.084849,37.59029257
중랑구,면목동,겸재로42길,월드빌,127.0876074,37.59084061
중랑구,면목동,답십리로85길,삼우빌라,127.0827798,37.57467614
중랑구,면목동,동일로91가길,삼우빌라,127.0767844,37.58672045
중랑구,면목동,동일로96길,월드빌,127.0795651,37.58710477
중랑구,면목동,면목로29길,현대타운,127.0825196,37.57845837
중랑구,면목동,면목로38나길,현대하이츠,127.0871242,37.5817261
중랑구,면목동,면목로51길,삼우빌라,127.0838558,37.5859497
중랑구,면목동,면목로51길,삼우빌라,127.0837232,37.58595689
중랑구,면목동,면목로53길,현대타운,127.0823349,37.58661516
중랑구,면목동,면목로57길,현대타운,127.0830908,37.58757235
중랑구,면목동,면목로76길,현대아트빌라,127.0875856,37.59287936
중랑구,면목동,봉우재로20가길,IS아파트,127.0798508,37.59395299
중랑구,면목동,봉우재로26길,우정아파트,127.082921,37.59352756
중랑구,면목동,봉우재로36길,무궁화,127.0854674,37.59533137
중랑구,면목동,봉우재로6길,솔루테아파트,127.0745423,37.59195322
중랑구,면목동,용마산로40길,동성네스트빌,127.0855054,37.57467411
중랑구,면목동,용마산로40길,동성네스트빌,127.0854954,37.5749065
중랑구,면목동,용마산로60가길,휴먼빌,127.0909571,37.58168788
중랑구,면목동,용마산로60가길,휴먼빌,127.0907881,37.58177732
중랑구,면목동,용마산로86길,면목동2차미소지움아파트,127.0941704,37.58964143
중랑구,면목동,중랑천로10길,골드스타,127.075904,37.59510374
중랑구,면목동,중랑천로5길,현대홈타운,127.070574,37.59303981
중랑구,상봉동,봉우재로,문수해오름,127.0891807,37.59664405
중랑구,상봉동,봉화산로,엘지아파트,127.0881191,37.60683506
중랑구,상봉동,상봉로,백운아파트,127.0908185,37.59751112
중랑구,상봉동,상봉로,상봉 듀오트리스,127.0903122,37.60032701
중랑구,상봉동,상봉중앙로,해동 훼미리,127.0851617,37.60363267
중랑구,상봉동,망우로26길,태솔에버빌,127.0694883,37.59511319
중랑구,상봉동,봉우재로41길,현대아트빌라,127.0874716,37.59699149
중랑구,상봉동,상봉로23길,솔렌시아 5,127.0901779,37.59731275
중랑구,상봉동,상봉로23길,더클래스,127.0890756,37.59695004
중랑구,상봉동,상봉중앙로1다길,우정아파트,127.086629,37.60187418
중랑구,상봉동,상봉중앙로8길,건영캐스빌,127.0888981,37.60590862
중랑구,상봉동,신내로7가길,동부아파트,127.0919301,37.60511461
중랑구,상봉동,신내로7가길,동부아파트,127.0917885,37.60509091
중랑구,상봉동,신내로7나길,건영2차아파트,127.092903,37.60411665
중랑구,상봉동,신내로7다길,동성네스트빌,127.0906042,37.60447347
중랑구,상봉동,신내로7다길,동성네스트빌,127.0903378,37.60468923
중랑구,상봉동,중랑천로10길,금강산아파트,127.0722046,37.59475611
중랑구,상봉동,중랑천로12길,매원아파트,127.0714653,37.59522257
중랑구,중화동,중랑역로,삼익아파트,127.0755583,37.60714591
중랑구,중화동,동일로129길,태능에셈빌,127.0754709,37.60204628
중랑구,중화동,동일로136길,청광플러스원,127.0780581,37.60521694
중랑구,중화동,동일로140길,중화동건영아파트,127.0811,37.60843378
중랑구,중화동,봉화산로3길,그린빌,127.0732059,37.60744736
중랑구,묵동,동일로,위더스빌,127.0747405,37.61727543
중랑구,묵동,숙선옹주로,이편한세상 화랑대,127.0798895,37.6175008
중랑구,묵동,중랑역로,헤르만스테이트,127.0766224,37.61903977
중랑구,묵동,동일로148나길,현대아트빌라,127.0788585,37.61128482
중랑구,묵동,동일로151길,현대타운,127.0740173,37.61080066
중랑구,묵동,동일로154길,신원,127.0773931,37.61217834
중랑구,묵동,동일로154길,백운아파트,127.0773747,37.61243252
중랑구,묵동,동일로156길,현대하이츠,127.077109,37.61315701
중랑구,묵동,동일로156길,현대하이츠,127.0771014,37.61323232
중랑구,묵동,신내로25가길,해오름,127.0822433,37.62190003
중랑구,망우동,겸재로,대원,127.0938983,37.5931715
중랑구,망우동,망우로,현대아트빌라,127.1011879,37.60264926
중랑구,망우동,망우로,신원아파트,127.1059692,37.60273373
중랑구,망우동,망우로,신원아파트,127.1060735,37.60296753
중랑구,망우동,망우로58길,더하이어,127.0919243,37.59964603
중랑구,망우동,봉우재로57길,현대아파트,127.0925081,37.5991595
중랑구,망우동,상봉로26길,가야써니빌,127.0926438,37.59849702
중랑구,망우동,용마공원로3길,삼우빌라,127.0995185,37.59821248
중랑구,망우동,용마산로113길,삼우빌라,127.0970856,37.60109182
중랑구,신내동,봉화산로,동성타워프라자,127.0951607,37.61064219
중랑구,신내동,신내역로,신내 데시앙포레,127.1082008,37.61937995
중랑구,신내동,봉화산로56길,그린빌,127.0972618,37.61031574
중랑구,신내동,신내로7길,건영2차아파트,127.0937406,37.60507708
중랑구,신내동,신내로7길,건영2차아파트,127.0938422,37.60489609
중랑구,신내동,용마산로129가길,영풍마드레빌,127.0976417,37.60848426
중랑구,신내동,용마산로129나길,중앙하이츠,127.0965242,37.60710757
중랑구,신내동,용마산로139다길,휴먼빌,127.0992656,37.62023326
중랑구,신내동,신내역로1길,신내우디안1단지,127.1052802,37.61921228
성북구,성북동1가,창경궁로,휴아름 스튜디오,127.0032801,37.59117056
성북구,성북동1가,창경궁로35다길,삼호빌라트,126.999756,37.59291161
성북구,돈암동,아리랑로,돈암코오롱하늘채,127.0115767,37.60189446
성북구,돈암동,아리랑로,일신건영휴먼빌아파트,127.0113305,37.60328232
성북구,돈암동,정릉로,돈암현대아파트,127.024677,37.60676409
성북구,돈암동,정릉로,돈암현대아파트,127.0248855,37.6068118
성북구,돈암동,동소문로34길,길음역금호어울림센터힐,127.0215967,37.60360833
성북구,돈암동,아리랑로7길,삼성 아지오 아파트,127.0107533,37.6001621
성북구,돈암동,정릉로44길,돈암현대아파트,127.0223603,37.60433783
성북구,돈암동,정릉로44길,돈암현대아파트,127.0225627,37.6037464
성북구,돈암동,정릉로44길,돈암현대아파트,127.0223551,37.60290979
성북구,돈암동,정릉로46길,돈암현대아파트,127.0231525,37.60408857
성북구,돈암동,정릉로46길,돈암현대아파트,127.023089,37.60374381
성북구,동소문동1가,동소문로7길,태극에버빌,127.0064345,37.5934945
성북구,동소문동4가,동소문로3길,송산아파트,127.0077615,37.59475971
성북구,동소문동5가,보문로38길,돈암동일하이빌,127.0123119,37.5941902
성북구,동소문동6가,동소문로13나길,그린빌,127.0125056,37.59612941
성북구,삼선동2가,낙산길,삼선현대힐스테이트,127.0125567,37.58541273
성북구,삼선동2가,보문로29다길,삼선푸르지오,127.011173,37.5870475
성북구,동선동3가,동소문로32길,위더스빌,127.0198361,37.5994691
성북구,동선동4가,동소문로31길,현대아트빌라,127.0186663,37.59958721
성북구,안암동3가,안암로9길,삼익아파트,127.0224264,37.58381782
성북구,안암동5가,개운사길,그린빌,127.0267393,37.59110232
성북구,정릉동,보국문로,중앙하이츠,127.0071223,37.61264061
성북구,정릉동,서경로,동성네스트빌,127.0121295,37.60816117
성북구,정릉동,서경로,청구아파트,127.0116381,37.61388115
성북구,정릉동,정릉로,대동아파트,127.0037161,37.61054847
성북구,정릉동,보국문로11가길,중앙하이츠,127.0070761,37.61207455
성북구,정릉동,보국문로11길,중앙하이츠,127.0070435,37.61216247
성북구,정릉동,보국문로14길,위더스빌,127.0089198,37.61270545
성북구,정릉동,보국문로16가길,현대아트빌라,127.0096036,37.61616959
성북구,정릉동,보국문로16다길,휴먼빌,127.0105004,37.61529876
성북구,정릉동,보국문로18길,현대아트빌라,127.008716,37.61389304
성북구,정릉동,보국문로30가길,동성네스트빌,127.0028493,37.61943233
성북구,정릉동,보국문로30길,태솔에버빌,127.0022805,37.62053091
성북구,정릉동,보국문로6길,삼우빌라,127.0092951,37.60917522
성북구,정릉동,서경로21나길,현대아트빌라,127.0092982,37.61409892
성북구,정릉동,솔샘로11길,현대아트빌라,127.0021129,37.61375345
성북구,종암동,북악산로29길,극동아파트,127.0319642,37.59806158
성북구,종암동,종암로9길,극동아파트,127.0319229,37.59847609
성북구,하월곡동,오패산로,동신아파트,127.0344766,37.60901792
성북구,하월곡동,오패산로3길,동신아파트,127.0341375,37.60703011
성북구,장위동,화랑로,우방아파트,127.0533541,37.61305477
성북구,장위동,장월로,월드빌,127.0462379,37.61439421
성북구,장위동,장위로17길,해오름,127.0402789,37.61823921
성북구,장위동,화랑로37길,삼익아파트,127.0552339,37.61616655
성북구,석관동,한천로76다길,휴먼빌,127.0631724,37.61497108
성북구,석관동,한천로78길,해오름,127.0620231,37.61457698
성북구,석관동,한천로79길,삼보,127.0580586,37.61408581
성북구,석관동,한천로80길,그린빌,127.0619369,37.61524986
강북구,미아동,도봉로,두원프라자,127.025082,37.62566629
강북구,미아동,솔매로,현대아트빌라,127.0259627,37.63011684
강북구,미아동,솔매로,현대아트빌라,127.0259233,37.63023808
강북구,미아동,인수봉로,벽산라이브파크,127.0106984,37.62437121
강북구,미아동,도봉로33길,성북프라자,127.0246959,37.62428178
강북구,미아동,도봉로34길,월드빌,127.0283895,37.62534935
강북구,미아동,도봉로38길,월드빌,127.0285599,37.62658097
강북구,미아동,도봉로39길,월드빌,127.02248,37.62495231
강북구,미아동,도봉로54길,현대아트빌라,127.0259053,37.6299547
강북구,미아동,삼양로24길,현대성우아파트,127.0200415,37.61981306
강북구,미아동,삼양로74길,경남아너스빌,127.0162754,37.63212855
강북구,미아동,솔매로22가길,그린빌,127.0131565,37.62727605
강북구,미아동,솔매로41길,현대아트빌라,127.0210661,37.62980459
강북구,미아동,오패산로60길,월드빌,127.0280784,37.62905183
강북구,미아동,월계로21가길,미아한일유앤아이,127.0347752,37.61816093
강북구,미아동,월계로21가길,삼우빌라,127.0353172,37.61899733
강북구,미아동,월계로21나길,두예파크빌,127.0357303,37.61826199
강북구,번동,한천로,센트로힐,127.033921,37.637355
강북구,번동,오현로,현대아파트,127.0353291,37.62775055
강북구,번동,오현로31길,번동금호어울림,127.0342106,37.63417692
강북구,번동,월계로37길,현대아파트,127.0411707,37.63064888
강북구,번동,한천로122길,중앙하이츠,127.0317958,37.63897344
강북구,번동,한천로124다길,더클래스,127.0295415,37.64129704
강북구,번동,한천로124다길,현대,127.0282572,37.64215447
강북구,수유동,노해로25길,현대아트빌라,127.0206399,37.6475952
강북구,수유동,도봉로71가길,태솔캡슬,127.019809,37.63558787
강북구,수유동,도봉로99길,삼우빌라,127.0262631,37.64531633
강북구,수유동,삼양로124길,현대아트빌라,127.0142192,37.64859996
강북구,수유동,삼양로74다길,현대아트빌라,127.018812,37.63368869
강북구,수유동,삼양로92길,한솔,127.0170847,37.63921987
강북구,수유동,삼양로98길,한솔,127.0175902,37.64175935
강북구,수유동,수유로17나길,그린빌,127.0164085,37.63994767
강북구,수유동,수유로23길,형인휴아름,127.0199555,37.64117306
강북구,수유동,수유로4길,현대아트빌라,127.0179004,37.63465782
강북구,수유동,인수봉로28나길,그린빌,127.012113,37.63235141
강북구,수유동,인수봉로55길,휴먼빌,127.008723,37.63887635
강북구,수유동,인수봉로68길,그린빌,127.0097127,37.64339379
강북구,수유동,인수봉로73가길,경남,127.0063013,37.64560137
강북구,수유동,인수봉로84길,중앙하이츠,127.0104559,37.64948749
강북구,수유동,인수봉로84길,중앙하이츠,127.0108552,37.64953225
강북구,수유동,인수봉로84길,중앙하이츠,127.0108028,37.64967407
강북구,수유동,4.19로1길,중앙하이츠,127.0116261,37.6492337
강북구,우이동,삼양로,성원아파트,127.0114198,37.66427538
강북구,우이동,삼양로141길,그린빌,127.0097241,37.65292853
도봉구,쌍문동,삼양로,북한산월드메르디앙,127.0107949,37.65629278
도봉구,쌍문동,해등로,삼익세라믹아파트,127.0329053,37.66074495
도봉구,쌍문동,해등로,성원아파트,127.0275051,37.6611563
도봉구,쌍문동,해등로,현대아파트,127.0277347,37.66118905
도봉구,쌍문동,해등로,현대아파트,127.0276924,37.66141964
도봉구,쌍문동,우이천로,쌍문동삼성래미안,127.0248706,37.64901924
도봉구,쌍문동,노해로40길,브라운스톤쌍문,127.0277759,37.64981348
도봉구,쌍문동,노해로44길,월드빌,127.0280024,37.65092832
도봉구,쌍문동,노해로45길,신일라이프,127.0233905,37.65377569
도봉구,쌍문동,노해로48길,새울아파트,127.0276222,37.65298414
도봉구,쌍문동,도봉로109길,브라운스톤쌍문,127.0277691,37.64996126
도봉구,쌍문동,삼양로154길,그린빌,127.0123884,37.65775029
도봉구,쌍문동,삼양로154길,그린빌,127.0124922,37.65777687
도봉구,쌍문동,우이천로32길,신일라이프,127.0234292,37.65406482
도봉구,방학동,방학로,신동아타워아파트,127.0267151,37.66484049
도봉구,방학동,도당로,삼익세라믹아파트,127.0325394,37.66420356
도봉구,방학동,도당로,그린빌,127.0363819,37.66878996
도봉구,방학동,도당로,거성학마을아파트,127.037151,37.66971159
도봉구,방학동,도당로,휴먼빌,127.0399071,37.66938967
도봉구,방학동,시루봉로,청구아파트,127.0255563,37.65986657
도봉구,방학동,시루봉로,동양크레오아파트,127.0277137,37.66758376
도봉구,방학동,해등로,청구아파트,127.0252126,37.66054886
도봉구,방학동,마들로,대상타운현대아파트,127.0444344,37.6678796
도봉구,방학동,도당로15길,송학휴스테이,127.0337105,37.66968215
도봉구,방학동,도당로6길,성원아파트,127.0333726,37.66403546
도봉구,방학동,도당로6길,성원아파트,127.0338168,37.66427494
도봉구,방학동,도봉로146길,브라운스톤방학아파트,127.0426802,37.66692535
도봉구,방학동,도봉로150바길,금광포란재아파트,127.0430891,37.66756885
도봉구,방학동,방학로7길,성원아파트,127.0341823,37.66470234
도봉구,방학동,방학로7길,성원아파트,127.0340383,37.66470633
도봉구,방학동,방학로7길,성원아파트,127.0340736,37.66402472
도봉구,방학동,시루봉로11길,극동아파트,127.0249152,37.6672289
도봉구,방학동,시루봉로13길,두예파크빌,127.0274872,37.67128224
도봉구,방학동,시루봉로15가길,태솔에버빌,127.0298726,37.66983088
도봉구,방학동,시루봉로15다길,태양아파트,127.0292517,37.67031552
도봉구,방학동,시루봉로15마길,태양아파트,127.0289077,37.67063817
도봉구,창동,도봉로,대동아파트,127.0419245,37.66468006
도봉구,창동,해등로,상아1차아파트,127.038942,37.65675538
도봉구,창동,해등로,새울아파트,127.0385222,37.6571097
도봉구,창동,노해로63가길,상아2차아파트,127.0428653,37.65574015
도봉구,창동,덕릉로59길,현대홈타운,127.0364088,37.64427072
도봉구,창동,덕릉로60길,현대,127.0403725,37.63737707
도봉구,창동,덕릉로63길,새울아파트,127.037803,37.64809042
도봉구,창동,마들로16길,성원아파트,127.0476911,37.66368423
도봉구,창동,우이천로20길,현대하이츠,127.0323126,37.64383365
도봉구,창동,우이천로20길,현대하이츠,127.0324786,37.64385625
도봉구,창동,우이천로4라길,초안산신도브래뉴,127.0397431,37.63616298
도봉구,창동,우이천로4라길,초안산신도브래뉴,127.0402298,37.63636643
도봉구,창동,해등로16길,현대아파트,127.0386948,37.65885636
도봉구,도봉동,마들로,현대성우아파트,127.0453279,37.67876477
도봉구,도봉동,도봉로169나길,삼우빌라,127.0403332,37.68136062
도봉구,도봉동,도봉로171길,삼우빌라,127.0397469,37.68229051
도봉구,도봉동,도봉로180길,극동아파트,127.0479794,37.68482769
도봉구,도봉동,도봉산1길,휴먼빌,127.0430982,37.6890586
도봉구,도봉동,시루봉로23다길,삼성타운,127.0404268,37.67806715
노원구,월계동,월계로,월계역신도브래뉴,127.0558284,37.63212311
노원구,월계동,월계로,현대아파트,127.0565056,37.63255428
노원구,월계동,광운로,대동아파트,127.0573085,37.62426302
노원구,월계동,광운로,월계역신도브래뉴,127.0564019,37.63120192
노원구,월계동,석계로,현대아파트,127.0611901,37.62193193
노원구,월계동,석계로,성북맨션,127.0581502,37.62564517
노원구,월계동,덕릉로60길,극동아파트,127.0440799,37.6322719
노원구,월계동,덕릉로60길,극동아파트,127.0442263,37.63212618
노원구,월계동,덕릉로60길,극동아파트,127.0447885,37.63147365
노원구,월계동,광운로19길,성북역신도브래뉴,127.0565797,37.62541501
노원구,월계동,광운로2나길,동신아파트,127.0590098,37.62025685
노원구,월계동,마들로3길,성원아파트,127.0604785,37.63180148
노원구,월계동,마들로5길,녹천역두산위브아파트,127.0512162,37.64372432
노원구,월계동,월계로53길,동원베네스트,127.0564669,37.63390062
노원구,공릉동,동일로,노원 프레미어스 엠코,127.0735232,37.62107392
노원구,공릉동,공릉로,두산힐스빌아파트,127.0767417,37.62391736
노원구,공릉동,공릉로,비콘아파트,127.0770847,37.62439043
노원구,공릉동,공릉로,현대아트빌라,127.0771455,37.62811045
노원구,공릉동,공릉로,동부아파트,127.0758798,37.63072302
노원구,공릉동,공릉로,동신아파트,127.0751145,37.63126377
노원구,공릉동,노원로,우방아파트,127.084518,37.62961515
노원구,공릉동,섬밭로,삼익아파트,127.0702329,37.62111062
노원구,공릉동,섬밭로,동아하이빌아파트,127.070421,37.62145545
노원구,공릉동,섬밭로,대동아파트,127.0702937,37.62220489
노원구,공릉동,섬밭로,대주파크빌,127.069777,37.62419452
노원구,공릉동,공릉로34길,태강아파트,127.0799986,37.62649891
노원구,공릉동,공릉로41가길,한진아파트,127.0767911,37.62813803
노원구,공릉동,공릉로46길,공릉동 한보에센시티아파트,127.0776148,37.63050714
노원구,공릉동,공릉로46길,삼익아파트,127.0782998,37.63013732
노원구,공릉동,공릉로46길,삼익아파트,127.0785235,37.63018056
노원구,공릉동,공릉로51길,건영장미아파트,127.073473,37.6321771
노원구,공릉동,노원로1길,대명아파트,127.0794754,37.62321746
노원구,공릉동,동일로173길,그린빌,127.0710955,37.6211702
노원구,공릉동,동일로175길,대동아파트,127.0704612,37.62221163
노원구,공릉동,동일로176길,백영아파트,127.0737161,37.62356452
노원구,공릉동,동일로176길,현대아파트,127.0749171,37.62364215
노원구,공릉동,동일로177길,녹주아파트,127.0706199,37.6233527
노원구,공릉동,동일로183길,서경하누리아파트,127.0705751,37.62632846
노원구,공릉동,동일로186길,휴먼빌,127.0739229,37.62875593
노원구,공릉동,동일로190길,진명비베레,127.0715336,37.62812515
노원구,공릉동,동일로190길,참다움아파트,127.071757,37.62818068
노원구,공릉동,동일로191길,신명아파트,127.0688263,37.62772333
노원구,공릉동,동일로192나길,신원아파트,127.0726623,37.63044499
노원구,공릉동,동일로198길,공릉우성아파트,127.0707538,37.63166452
노원구,공릉동,화랑로51길,화랑타운아파트,127.0872279,37.62669326
노원구,공릉동,화랑로51길,비선아파트,127.0848251,37.6278914
노원구,하계동,공릉로58길,우방아파트,127.0749637,37.64059608
노원구,하계동,공릉로58라길,현대하이츠,127.0751465,37.63888301
노원구,하계동,공릉로58마길,휴먼빌,127.0768992,37.63936696
노원구,하계동,공릉로58바길,월드빌,127.0753784,37.6393941
노원구,하계동,한글비석로1길,청구아파트,127.068337,37.64346302
노원구,상계동,누원로,수락리버시티4단지,127.0507599,37.68925015
노원구,상계동,수락산로,대창센시티,127.0491998,37.67386516
노원구,상계동,노원로34길,성원아파트,127.0635038,37.66319488
노원구,상계동,덕릉로70가길,중계센트럴파크,127.0574741,37.64640139
노원구,상계동,동일로230가길,우림루미아트,127.054445,37.67738421
노원구,상계동,동일로230길,대동아파트,127.0555683,37.67415111
노원구,상계동,동일로237나길,삼성타운,127.0512126,37.67898023
노원구,상계동,동일로238길,우림루미아트,127.0552115,37.67719073
노원구,상계동,동일로239나길,수락파크빌,127.0493817,37.67823507
노원구,상계동,동일로241가길,삼성타운,127.0511943,37.67916648
노원구,상계동,동일로246길,극동아파트,127.0542657,37.68034869
노원구,중계동,덕릉로,정진아트리움,127.0734662,37.66479761
노원구,중계동,중계로,현대아파트,127.0795956,37.6526726
노원구,중계동,덕릉로94길,경남아너스빌,127.0740803,37.66485689
노원구,중계동,덕릉로94길,경남아너스빌,127.0744393,37.66510338
노원구,중계동,한글비석로15길,현대아파트,127.0714976,37.65874924
은평구,녹번동,통일로,녹번JR아파트,126.9356022,37.60239339
은평구,녹번동,통일로,래미안베라힐즈,126.9335438,37.60585751
은평구,녹번동,응암로,유일아트리움,126.9201502,37.60521263
은평구,녹번동,은평로11길,그린빌,126.9214357,37.60497381
은평구,불광동,통일로,북한산 힐스테이트7차,126.923269,37.61839429
은평구,불광동,통일로,해피플러스1,126.9179907,37.62659951
은평구,불광동,불광로,대호아파트,126.9312769,37.61806278
은평구,불광동,불광로,북한산현대힐스테이트3차아파트,126.9317842,37.62065606
은평구,불광동,불광로,삼익아파트,126.9297514,37.62302592
은평구,불광동,불광로,태양아파트,126.9300537,37.62344915
은평구,불광동,불광로,북한산대창센시티,126.9272331,37.62732012
은평구,불광동,불광로14길,북한산현대힐스테이트3차아파트,126.9318574,37.62251483
은평구,불광동,불광로20길,현대아파트,126.9285524,37.627112
은평구,불광동,불광로2길,북한산힐스테이트1차아파트,126.9335164,37.61523836
은평구,불광동,연서로33길,해오름,126.9225693,37.62450538
은평구,불광동,연서로34가길,현대아트빌라,126.9251364,37.62261957
은평구,불광동,연서로34가길,현대아트빌라,126.9251667,37.62244285
은평구,불광동,연서로37길,엘지아파트,126.9252122,37.62741831
은평구,불광동,연서로41가길,삼성타운,126.9210295,37.62963771
은평구,불광동,연서로41가길,삼성타운,126.9209001,37.62968565
은평구,불광동,통일로80길,베로니스,126.9187283,37.62275486
은평구,불광동,통일로82가길,정익제이원,126.9184882,37.62366139
