"동별(1)",동별(2),동별(3),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"동별(1)",동별(2),동별(3),합계,합계,합계,합계,합계,합계,노상,노상,노상,노상,노상,노상,노외,노외,노외,노외,노외,노외,노외,노외,건축물부설,건축물부설,건축물부설,건축물부설,건축물부설,건축물부설,건축물부설,건축물부설
"동별(1)",동별(2),동별(3),소계,소계,공영,공영,민영,민영,소계,소계,시영,시영,구영,구영,소계,소계,시영,시영,구영,구영,민영,민영,소계,소계,일반주택,일반주택,공동주택,공동주택,일반건축물,일반건축물
"동별(1)",동별(2),동별(3),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수)
"합계",관악구,소계,20377,153306,45,7349,20332,145957,29,5746,1,62,28,5684,40,2271,2,91,14,1512,24,668,20308,145289,10567,23619,4687,80074,5054,41596
"합계",관악구,보라매동,1137,8687,3,428,1134,8259,1,138,-,-,1,138,3,309,-,-,2,290,1,19,1133,8240,642,1529,334,4788,157,1923
"합계",관악구,청림동,104,4164,1,68,103,4096,1,68,-,-,1,68,1,15,-,-,-,-,1,15,102,4081,52,96,29,3772,21,213
"합계",관악구,행운동,1238,8848,2,285,1236,8563,1,207,-,-,1,207,2,101,-,-,1,78,1,23,1235,8540,683,1510,258,4802,294,2228
"합계",관악구,낙성대동,847,7187,2,296,845,6891,2,296,-,-,2,296,1,65,-,-,-,-,1,65,844,6826,438,1052,132,2034,274,3740
"합계",관악구,중앙동,657,4591,1,214,656,4377,1,214,-,-,1,214,-,-,-,-,-,-,-,-,656,4377,333,689,163,1813,160,1875
"합계",관악구,인헌동,1204,6826,2,432,1202,6394,2,432,-,-,2,432,-,-,-,-,-,-,-,-,1202,6394,521,1241,431,3602,250,1551
"합계",관악구,남현동,835,7530,1,283,834,7247,1,283,-,-,1,283,1,63,-,-,-,-,1,63,833,7184,369,930,297,4018,167,2236
"합계",관악구,서원동,1245,6766,2,166,1243,6600,2,166,-,-,2,166,1,45,-,-,-,-,1,45,1242,6555,676,1599,358,2827,208,2129
"합계",관악구,신원동,1125,3634,2,221,1123,3413,2,221,-,-,2,221,2,45,-,-,-,-,2,45,1121,3368,785,1410,175,1232,161,726
"합계",관악구,서림동,1120,5830,1,240,1119,5590,1,240,-,-,1,240,-,-,-,-,-,-,-,-,1119,5590,558,1220,193,2251,368,2119
"합계",관악구,신사동,1839,6694,4,633,1835,6061,1,397,-,-,1,397,4,256,1,60,2,176,1,20,1834,6041,1329,2742,224,1763,281,1536
"합계",관악구,신림동,1070,6409,4,572,1066,5837,3,384,1,62,2,322,3,232,-,-,1,188,2,44,1064,5793,328,810,179,1614,557,3369
"합계",관악구,난향동,260,5634,1,176,259,5458,1,176,-,-,1,176,-,-,-,-,-,-,-,-,259,5458,157,299,66,4726,36,433
"합계",관악구,조원동,1101,7186,4,564,1097,6622,2,425,-,-,2,425,4,184,1,31,1,108,2,45,1095,6577,631,1385,166,2593,298,2599
"합계",관악구,대학동,1307,7711,1,212,1306,7499,1,212,-,-,1,212,1,18,-,-,-,-,1,18,1305,7481,519,1195,87,2072,699,4214
"합계",관악구,은천동,1050,11028,1,432,1049,10596,1,432,-,-,1,432,1,42,-,-,-,-,1,42,1048,10554,467,1098,349,7839,232,1617
"합계",관악구,성현동,374,11818,1,72,373,11746,1,72,-,-,1,72,2,46,-,-,-,-,2,46,371,11700,129,322,159,10615,83,763
"합계",관악구,청룡동,1227,10297,3,541,1224,9756,1,390,-,-,1,390,4,213,-,-,2,151,2,62,1222,9694,642,1377,207,3319,373,4998
"합계",관악구,난곡동,1094,6315,3,572,1091,5743,1,382,-,-,1,382,3,217,-,-,2,190,1,27,1090,5716,561,1290,416,3563,113,863
"합계",관악구,삼성동,401,6124,4,475,397,5649,2,233,-,-,2,233,4,290,-,-,2,242,2,48,395,5601,223,428,93,4543,79,630
"합계",관악구,미성동,1142,10027,2,467,1140,9560,1,378,-,-,1,378,3,130,-,-,1,89,2,41,1138,9519,524,1397,371,6288,243,1834
"합계",서초구,소계,12427,264800,785,7396,11642,257404,733,4811,1,50,732,4761,110,8104,1,184,51,2401,58,5519,11584,251885,3573,12649,2742,122767,5269,116469
"합계",서초구,서초1동,994,18274,76,651,918,17623,70,530,-,-,70,530,14,650,-,-,6,121,8,529,910,17094,304,1057,147,7341,459,8696
"합계",서초구,서초2동,442,17150,15,159,427,16991,10,132,-,-,10,132,9,271,-,-,5,27,4,244,423,16747,75,259,58,5191,290,11297
"합계",서초구,서초3동,1211,31193,69,473,1142,30720,67,446,-,-,67,446,13,385,-,-,2,27,11,358,1131,30362,185,796,176,10565,770,19001
"합계",서초구,서초4동,234,18615,3,10,231,18605,3,10,-,-,3,10,3,126,-,-,-,-,3,126,228,18479,19,87,21,11960,188,6432
"합계",서초구,잠원동,580,15251,27,243,553,15008,24,149,-,-,24,149,8,159,-,-,3,94,5,65,548,14943,143,555,95,9765,310,4623
"합계",서초구,반포본동,13,2343,1,50,12,2293,1,50,1,50,-,-,-,-,-,-,-,-,-,-,12,2293,-,-,3,1639,9,654
"합계",서초구,반포1동,765,13748,46,324,719,13424,41,179,-,-,41,179,7,176,-,-,5,145,2,31,717,13393,339,1441,155,9366,223,2586
"합계",서초구,반포2동,33,8337,1,165,32,8172,-,-,-,-,-,-,1,165,-,-,1,165,-,-,32,8172,1,14,9,6812,22,1346
"합계",서초구,반포3동,45,6986,2,10,43,6976,2,10,-,-,2,10,-,-,-,-,-,-,-,-,43,6976,3,38,15,4785,25,2153
"합계",서초구,반포4동,675,18312,37,528,638,17784,31,201,-,-,31,201,7,340,-,-,6,327,1,13,637,17771,105,524,295,6732,237,10515
"합계",서초구,방배본동,685,10835,49,515,636,10320,47,354,-,-,47,354,5,235,-,-,2,161,3,74,633,10246,215,864,202,6834,216,2548
"합계",서초구,방배1동,823,8479,46,306,777,8173,43,161,-,-,43,161,6,230,-,-,3,145,3,85,774,8088,315,1141,184,4328,275,2619
"합계",서초구,방배2동,1143,9480,47,769,1096,8711,43,455,-,-,43,455,6,338,1,184,3,130,2,24,1094,8687,544,1413,262,4425,288,2849
"합계",서초구,방배3동,482,8552,42,311,440,8241,42,311,-,-,42,311,1,67,-,-,-,-,1,67,439,8174,96,322,175,4668,168,3184
"합계",서초구,방배4동,1042,10672,58,569,984,10103,56,434,-,-,56,434,3,147,-,-,2,135,1,12,983,10091,429,1340,286,6334,268,2417
"합계",서초구,양재1동,1319,27696,110,700,1209,26996,110,700,-,-,110,700,4,64,-,-,-,-,4,64,1205,26932,344,1149,268,14422,593,11361
"합계",서초구,양재2동,1621,30475,155,1572,1466,28903,143,689,-,-,143,689,21,4524,-,-,12,883,9,3641,1457,25262,262,1096,381,3477,814,20689
"합계",서초구,내곡동,320,8402,1,41,319,8361,-,-,-,-,-,-,2,227,-,-,1,41,1,186,318,8175,194,553,10,4123,114,3499
"합계",강남구,소계,20142,402283,106,13824,20036,388459,75,8550,4,95,71,8455,159,10629,5,930,26,4344,128,5355,19908,383104,6451,39186,3793,134102,9664,209816
"합계",강남구,신사동,1195,17489,8,1165,1187,16324,7,980,2,38,5,942,9,299,-,-,1,185,8,114,1179,16210,336,5474,105,1149,738,9587
"합계",강남구,논현1동,2084,22571,4,854,2080,21717,3,662,-,-,3,662,9,742,-,-,1,192,8,550,2072,21167,766,3679,442,5850,864,11638
"합계",강남구,논현2동,2114,25953,6,820,2108,25133,6,820,-,-,6,820,8,346,-,-,-,-,8,346,2100,24787,704,2624,363,6983,1033,15180
"합계",강남구,삼성1동,792,26088,8,1484,784,24604,6,581,-,-,6,581,14,1588,-,-,2,903,12,685,772,23919,160,564,153,5647,459,17708
"합계",강남구,삼성2동,1175,21986,4,420,1171,21566,3,325,-,-,3,325,6,233,-,-,1,95,5,138,1166,21428,373,1529,324,11714,469,8185
"합계",강남구,대치1동,129,14012,4,88,125,13924,4,88,-,-,4,88,2,91,-,-,-,-,2,91,123,13833,20,57,25,11082,78,2694
"합계",강남구,대치4동,1279,16312,7,476,1272,15836,5,252,-,-,5,252,2,224,-,-,2,224,-,-,1272,15836,435,1931,380,4967,457,8938
"합계",강남구,역삼1동,3505,53889,8,839,3497,53050,7,721,-,-,7,721,31,993,-,-,1,118,30,875,3467,52175,1119,5361,628,7366,1720,39448
"합계",강남구,역삼2동,1047,24847,5,359,1042,24488,3,267,-,-,3,267,9,302,-,-,2,92,7,210,1035,24278,320,1544,266,11792,449,10942
"합계",강남구,도곡1동,438,13092,2,198,436,12894,2,198,-,-,2,198,1,13,-,-,-,-,1,13,435,12881,98,439,111,7284,226,5158
"합계",강남구,도곡2동,333,24851,3,422,330,24429,1,215,-,-,1,215,6,304,-,-,2,207,4,97,326,24332,40,140,48,10805,238,13387
"합계",강남구,개포1동,51,5131,2,224,49,4907,-,-,-,-,-,-,2,224,-,-,2,224,-,-,49,4907,10,171,16,2829,23,1907
"합계",강남구,개포4동,997,9321,4,1056,993,8265,2,776,-,-,2,776,7,351,-,-,2,280,5,71,988,8194,209,786,316,2863,463,4545
"합계",강남구,일원본동,134,10095,3,122,131,9973,1,44,-,-,1,44,3,158,2,78,-,-,1,80,130,9893,94,295,6,3655,30,5943
"합계",강남구,일원1동,857,4307,5,901,852,3406,3,513,-,-,3,513,2,388,-,-,2,388,-,-,852,3406,604,1201,109,729,139,1476
"합계",강남구,일원2동,20,6040,3,349,17,5691,1,-,-,-,1,-,2,349,-,-,2,349,-,-,17,5691,2,1591,2,1571,13,2529
"합계",강남구,수서동,91,7563,3,743,88,6820,1,71,-,-,1,71,2,672,2,672,-,-,-,-,88,6820,19,39,6,2279,63,4502
"합계",강남구,세곡동,547,18198,4,435,543,17763,2,225,-,-,2,225,7,499,-,-,2,210,5,289,538,17474,443,7669,9,4673,86,5132
"합계",강남구,압구정동,1025,20358,5,740,1020,19618,4,396,1,18,3,378,12,1172,-,-,1,344,11,828,1009,18790,200,2272,14,5317,795,11201
"합계",강남구,청담동,1538,27146,7,1026,1531,26120,6,801,-,-,6,801,12,776,-,-,1,225,11,551,1520,25569,370,1320,281,10386,869,13863
"합계",강남구,대치2동,677,28501,10,954,667,27547,8,615,1,39,7,576,11,719,1,180,1,159,9,380,658,27167,106,440,157,12846,395,13881
"합계",강남구,개포2동,114,4533,1,149,113,4384,-,-,-,-,-,-,2,186,-,-,1,149,1,37,112,4347,23,60,32,2315,57,1972
"합계",송파구,소계,22462,353631,547,17972,21915,335659,455,12473,1,28,454,12445,120,6643,3,941,89,4558,28,1144,21887,334515,8150,15400,8058,184670,5679,134445
"합계",송파구,풍납1동,1315,5369,48,1466,1267,3903,28,564,-,-,28,564,20,902,-,-,20,902,-,-,1267,3903,997,614,104,1761,166,1528
"합계",송파구,풍납2동,825,14155,50,1177,775,12978,27,559,-,-,27,559,23,618,-,-,23,618,-,-,775,12978,430,714,164,4525,181,7739
"합계",송파구,거여1동,732,5093,19,629,713,4464,18,628,-,-,18,628,1,1,-,-,1,1,-,-,713,4464,385,528,163,2844,165,1092
"합계",송파구,거여2동,242,4890,14,376,228,4514,12,244,-,-,12,244,2,132,-,-,2,132,-,-,228,4514,136,136,56,3286,36,1092
"합계",송파구,마천1동,1408,5971,34,880,1374,5091,22,403,-,-,22,403,15,587,-,-,12,477,3,110,1371,4981,891,620,309,3361,171,1000
"합계",송파구,마천2동,1439,5754,28,1198,1411,4556,27,1058,-,-,27,1058,1,140,-,-,1,140,-,-,1411,4556,810,653,334,2751,267,1152
"합계",송파구,방이1동,712,7696,25,806,687,6890,21,684,-,-,21,684,5,137,-,-,4,122,1,15,686,6875,137,339,285,3364,264,3172
"합계",송파구,방이2동,1518,13325,31,437,1487,12888,31,437,-,-,31,437,2,26,-,-,-,-,2,26,1485,12862,386,992,667,5278,432,6592
"합계",송파구,오륜동,151,13759,-,-,151,13759,-,-,-,-,-,-,1,22,-,-,-,-,1,22,150,13737,41,150,56,8321,53,5266
"합계",송파구,오금동,1427,17318,29,1998,1398,15320,29,1998,-,-,29,1998,1,14,-,-,-,-,1,14,1397,15306,397,989,543,9355,457,4962
"합계",송파구,송파1동,1646,11862,31,777,1615,11085,29,368,-,-,29,368,5,487,-,-,2,409,3,78,1612,11007,493,1308,776,6405,343,3294
"합계",송파구,송파2동,479,8212,9,297,470,7915,9,297,-,-,9,297,1,50,-,-,-,-,1,50,469,7865,139,290,191,6165,139,1410
"합계",송파구,석촌동,2224,15249,53,770,2171,14479,40,648,-,-,40,648,17,223,-,-,13,122,4,101,2167,14378,592,1783,1083,8140,492,4455
"합계",송파구,삼전동,1962,13062,32,633,1930,12429,30,434,-,-,30,434,5,254,-,-,2,199,3,55,1927,12374,504,1803,1089,7466,334,3105
"합계",송파구,가락본동,1074,15406,26,984,1048,14422,26,984,-,-,26,984,2,140,-,-,-,-,2,140,1046,14282,256,560,322,6119,468,7603
"합계",송파구,가락1동,58,20389,-,-,58,20389,-,-,-,-,-,-,1,29,-,-,-,-,1,29,57,20360,46,75,3,13313,8,6972
"합계",송파구,가락2동,1054,14134,27,942,1027,13192,27,942,-,-,27,942,1,16,-,-,-,-,1,16,1026,13176,261,623,415,9064,350,3489
"합계",송파구,문정1동,842,9950,21,941,821,9009,19,550,-,-,19,550,3,401,-,-,2,391,1,10,820,8999,211,585,330,6190,279,2224
"합계",송파구,문정2동,54,26971,1,37,53,26934,1,37,-,-,1,37,3,467,-,-,-,-,3,467,50,26467,3,8,5,7243,42,19216
"합계",송파구,잠실본동,1892,13749,35,649,1857,13100,35,649,-,-,35,649,-,-,-,-,-,-,-,-,1857,13100,557,1746,767,5962,533,5392
"합계",송파구,잠실4동,13,11708,-,-,13,11708,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,11708,-,-,2,9774,11,1934
"합계",송파구,잠실6동,43,19476,7,762,36,18714,4,164,1,28,3,136,3,598,2,578,1,20,-,-,36,18714,1,117,9,7487,26,11110
"합계",송파구,잠실7동,65,3806,1,115,64,3691,-,-,-,-,-,-,1,115,-,-,1,115,-,-,64,3691,55,107,2,1492,7,2092
"합계",송파구,잠실2동,19,18914,1,859,18,18055,-,-,-,-,-,-,1,859,-,-,1,859,-,-,18,18055,-,-,2,14906,16,3149
"합계",송파구,잠실3동,25,17339,3,50,22,17289,-,-,-,-,-,-,3,50,-,-,3,50,-,-,22,17289,-,-,4,13119,18,4170
"합계",송파구,장지동,933,26472,22,1189,911,25283,20,825,-,-,20,825,2,364,1,363,1,1,-,-,911,25283,253,507,335,7208,323,17568
"합계",송파구,위례동,310,13602,-,-,310,13602,-,-,-,-,-,-,1,11,-,-,-,-,1,11,309,13591,169,153,42,9771,98,3667
"합계",강동구,소계,16798,188133,38,10047,16760,178086,22,7126,-,-,22,7126,29,3320,2,1441,14,1480,13,399,16747,177687,7023,15954,3901,124679,5823,37054
"합계",강동구,명일1동,588,7880,2,512,586,7368,1,271,-,-,1,271,2,246,-,-,1,241,1,5,585,7363,163,504,119,4788,303,2071
"합계",강동구,명일2동,376,6511,4,256,372,6255,3,245,-,-,3,245,1,11,1,11,-,-,-,-,372,6255,178,521,37,2951,157,2783
"합계",강동구,고덕1동,901,5925,1,242,900,5683,1,242,-,-,1,242,-,-,-,-,-,-,-,-,900,5683,537,974,62,4132,301,577
"합계",강동구,고덕2동,1280,10658,3,454,1277,10204,1,401,-,-,1,401,2,53,-,-,2,53,-,-,1277,10204,823,1157,52,8314,402,733
"합계",강동구,암사2동,356,5912,1,164,355,5748,1,164,-,-,1,164,-,-,-,-,-,-,-,-,355,5748,108,253,82,4737,165,758
"합계",강동구,암사3동,319,8278,1,188,318,8090,1,188,-,-,1,188,-,-,-,-,-,-,-,-,318,8090,160,382,63,7310,95,398
"합계",강동구,천호1동,1550,10373,3,656,1547,9717,1,441,-,-,1,441,2,215,-,-,2,215,-,-,1547,9717,676,1460,391,6458,480,1799
"합계",강동구,천호3동,763,10261,3,645,760,9616,1,275,-,-,1,275,3,392,-,-,2,370,1,22,759,9594,265,603,182,5620,312,3371
"합계",강동구,성내1동,778,8582,1,699,777,7883,1,699,-,-,1,699,2,82,-,-,-,-,2,82,775,7801,150,507,281,4675,344,2619
"합계",강동구,성내2동,1225,7956,3,615,1222,7341,1,415,-,-,1,415,3,218,-,-,2,200,1,18,1221,7323,548,1253,273,4318,400,1752
"합계",강동구,성내3동,1309,10846,2,679,1307,10167,1,658,-,-,1,658,3,125,-,-,1,21,2,104,1305,10063,496,1471,462,6420,347,2172
"합계",강동구,둔촌1동,14,116,-,-,14,116,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,116,3,1,-,-,11,115
"합계",강동구,둔촌2동,866,10553,1,435,865,10118,1,435,-,-,1,435,1,-,-,-,-,-,1,-,864,10118,319,863,241,6339,304,2916
"합계",강동구,암사1동,2052,16276,3,568,2049,15708,2,454,-,-,2,454,3,214,-,-,1,114,2,100,2047,15608,836,1586,602,13429,609,593
"합계",강동구,천호2동,1936,15474,5,2582,1931,12892,2,971,-,-,2,971,4,1657,1,1430,2,181,1,46,1930,12846,738,1759,445,7669,747,3418
"합계",강동구,길동,1781,20713,1,820,1780,19893,1,820,-,-,1,820,2,22,-,-,-,-,2,22,1778,19871,712,2018,511,13198,555,4655
"합계",강동구,강일동,113,20968,3,267,110,20701,2,182,-,-,2,182,1,85,-,-,1,85,-,-,110,20701,1,26,21,15806,88,4869
"합계",강동구,상일1동,591,10851,1,265,590,10586,1,265,-,-,1,265,-,-,-,-,-,-,-,-,590,10586,310,616,77,8515,203,1455
